kindNum,sexCd,weight,noticeDays,processState
114,F,5,11,0
114,Q,13,7,0
114,M,8,10,0
114,M,7,10,0
114,M,3,10,1
114,M,4,10,0
114,M,3,10,0
114,M,3,10,0
114,F,4,10,1
114,F,4,10,1
114,M,4,10,1
114,M,4,10,1
114,M,3,10,1
114,M,3,10,1
114,F,4.85,10,0
114,M,5.26,10,0
114,M,1.7,10,0
125,M,9,10,0
101,F,3,7,1
114,F,5.5,10,0
128,F,5.2,10,1
128,F,5.3,10,1
128,M,2.7,10,1
128,M,3,10,1
114,M,1,8,0
114,M,1,8,0
114,M,1,8,0
114,F,1,8,0
114,F,1,8,0
114,F,1,8,0
54,F,25,8,1
114,F,6.4,10,1
114,F,8.4,10,0
50,M,9,10,0
114,M,10.5,10,0
114,F,4,10,0
114,F,2.7,10,1
114,F,14.2,10,1
114,F,2.5,10,0
114,M,28,10,1
114,F,13,10,0
114,M,2,10,1
114,F,2,10,1
114,F,16,10,0
114,M,20,10,0
114,M,11,10,0
114,F,15,10,0
1,M,16.5,10,0
114,M,9.2,10,0
114,M,2.5,10,1
114,M,6,10,0
114,F,13,10,0
114,M,22,10,1
114,M,3,10,0
114,M,13.6,10,0
114,F,5.5,10,0
114,M,10,10,0
114,M,2,10,0
114,F,1.2,10,0
114,M,18.2,10,0
114,F,7,10,1
114,M,5,10,1
114,F,20,10,0
114,Q,1,10,1
114,M,3,10,1
114,M,0.5,10,1
114,F,6,10,0
114,M,6,10,0
114,M,4,10,1
72,F,4,10,1
13,F,8,10,1
114,F,2,10,0
114,F,2,10,0
99,F,6,10,1
128,M,3.5,10,0
114,M,6,10,0
114,M,7,10,1
126,M,4,10,1
114,F,0.1,7,1
114,F,0.1,7,1
114,F,0.1,7,0
114,M,0.1,7,1
114,F,0.1,7,1
114,M,40,10,1
89,M,3,10,1
114,F,5.8,10,1
114,M,5.5,10,1
114,Q,1,10,1
114,F,11.7,10,1
101,F,5.8,10,1
114,F,2.2,10,0
114,F,3,10,0
114,F,2.4,10,0
114,F,2.5,10,0
114,M,10.8,10,0
114,F,9.9,10,0
114,M,16,10,0
114,F,2.7,10,0
114,M,3.4,10,0
114,F,2.8,10,0
114,F,3.2,10,0
114,M,18,10,1
89,M,3.5,10,0
114,M,15,7,0
114,Q,20,10,0
128,F,3,10,1
114,M,7.5,10,0
114,F,6.5,10,0
72,F,2.8,10,1
128,F,4.5,10,1
69,M,18,10,0
114,F,3,10,1
108,F,4.8,10,1
114,F,7.3,10,0
114,F,10,11,0
114,M,3.3,11,1
114,M,0.5,14,0
114,F,0.5,14,0
114,F,0.5,14,0
103,F,20,14,1
114,M,10,14,0
114,M,6,11,1
114,M,3.7,11,1
114,M,4.1,11,0
114,F,3,11,1
114,M,3.2,11,1
114,F,2.8,11,1
114,F,2.7,11,1
114,F,3,11,1
114,F,4.2,11,1
114,F,8.5,11,0
128,F,4,7,1
72,M,3.5,11,0
114,Q,3.5,11,0
114,Q,3.5,11,0
114,Q,3.5,11,0
114,Q,3.5,11,0
114,Q,3.5,11,0
114,M,1,11,0
114,F,1,11,0
114,M,1,11,0
114,F,12,11,1
114,M,1.5,11,0
114,M,1.5,11,0
114,F,1.5,11,0
114,F,1.5,7,1
118,M,45,7,0
114,M,11,7,0
101,F,7,11,0
114,F,4,11,0
54,M,23,11,0
114,M,2,11,0
114,M,2,11,0
114,F,15,11,0
114,F,5,11,0
114,M,4,11,0
114,M,4,11,0
114,M,4,11,0
114,F,4,11,0
114,F,18,11,0
114,F,12,11,0
114,F,2,11,0
114,F,2,11,0
114,M,2,11,0
114,M,2,11,0
114,F,8,11,0
114,M,25,11,1
114,F,1,11,1
114,M,1.1,11,1
114,F,1.1,11,1
114,F,1,11,1
128,F,3.2,11,1
77,M,5,11,1
114,F,8,11,1
114,F,3,11,1
114,F,3,11,1
114,M,2,11,0
114,F,5,11,0
114,M,5,11,0
114,F,1.5,11,1
114,M,9,11,1
128,F,2.8,11,1
114,M,6,11,1
114,F,6,7,1
114,M,5,7,1
114,F,5,7,1
114,M,5,7,1
114,M,5,7,1
114,F,15,7,1
72,F,3,7,0
114,M,2,11,0
38,F,6.6,11,1
114,F,1.2,7,0
114,M,1.4,7,0
114,F,1.12,7,0
114,F,4.98,7,0
20,M,10,7,1
114,M,15,11,0
114,F,15,11,0
128,F,4,11,0
122,F,20,11,0
114,M,1.28,11,0
114,F,1.2,11,1
114,M,1.1,11,0
114,F,1.13,11,1
15,M,10,10,1
114,F,10,11,0
114,M,35,7,1
114,F,32,7,1
114,M,1.8,7,1
114,F,1.6,7,1
114,M,5.8,7,0
114,M,7,7,0
114,F,22,7,0
114,M,23,7,0
114,M,3.67,11,0
114,F,3.66,11,0
90,F,3.75,11,1
114,F,10,11,1
128,F,5,11,0
101,M,4,11,1
67,M,11,11,0
114,M,3.5,11,0
114,F,5,11,1
114,F,3,11,1
114,F,0.84,11,1
114,M,0.76,11,1
114,F,0.76,11,1
114,F,0.74,11,1
114,F,5.2,11,1
114,F,8.3,11,0
114,M,14,11,0
114,M,5.7,11,0
38,F,5.4,11,1
128,M,4,11,1
124,F,7.6,11,1
114,M,3.2,11,1
18,M,4.3,7,1
114,M,5.3,7,0
114,M,1,11,1
54,M,25,11,0
114,F,1,11,1
114,F,0.9,11,1
114,F,0.9,11,1
114,F,13,11,0
114,F,2.5,11,1
114,M,5,11,0
128,F,3,11,1
89,F,3.1,11,1
89,M,2.8,11,1
89,F,4.2,11,1
89,F,4.3,11,1
114,F,5.3,11,0
114,M,5.8,11,1
114,F,2.2,11,1
114,M,4.25,11,1
114,M,18.22,10,0
114,M,15.48,10,0
124,F,6.78,10,0
114,M,7.36,10,0
114,F,1,10,0
114,F,1,10,0
114,F,1,10,0
114,M,1,10,0
114,F,2,10,0
114,F,2,10,0
114,F,0.9,10,1
114,F,0.91,10,1
114,F,1,10,1
114,F,1,10,1
124,F,5,10,1
114,M,13,10,0
114,M,18,10,0
114,F,8,10,0
114,F,2,15,0
114,F,7,15,1
32,M,3.4,10,1
128,M,2.5,10,1
72,F,2.5,10,1
108,M,11.7,11,1
114,M,8.5,11,1
114,M,2,7,1
114,F,2,7,1
114,F,25,7,1
114,M,8,11,1
114,F,4,11,1
114,M,7,11,1
114,M,6,11,0
128,M,2,7,1
72,M,5,11,1
72,M,4.8,11,1
128,M,6.8,11,1
114,M,2.8,11,1
114,M,2.5,11,0
114,M,2.1,11,0
114,M,2.5,11,0
114,F,2.3,11,0
114,M,3.8,11,0
114,F,1.5,11,0
114,Q,15,11,0
114,F,6.1,11,0
122,F,18,11,1
114,F,6,11,0
125,M,8.1,11,1
101,F,4,7,0
114,Q,12,11,0
89,M,2,11,1
72,M,3,11,0
114,M,5,11,1
101,F,4.5,11,0
103,F,18,11,1
128,M,4,11,0
114,M,1.8,11,0
114,F,1.2,11,0
114,F,4.2,11,1
20,M,10,12,1
114,M,15,12,1
114,M,15,12,0
114,M,5,12,0
114,M,5,12,0
114,M,5,12,0
114,M,5,12,0
114,M,5,12,0
114,F,5,12,0
114,F,5,12,0
114,F,5,12,0
114,F,5.9,12,0
114,M,10,12,0
114,F,3,9,1
128,M,5.7,9,0
32,M,2,12,0
114,M,4.2,12,1
114,M,8.3,12,1
114,M,6.5,12,1
114,F,4,12,1
32,F,5,12,1
72,M,3,12,1
114,F,5.75,9,0
114,F,15,12,1
38,F,5.6,12,1
114,M,20,12,1
125,M,7,12,1
114,F,0.6,12,0
114,F,5.3,12,0
114,F,6,12,0
114,F,3.5,10,1
128,M,2.43,12,1
114,F,15,12,0
128,M,5.5,12,1
128,M,4.7,12,1
114,M,15.64,10,0
114,M,8.95,10,0
113,M,4.18,10,0
72,F,1,12,1
114,F,6,11,0
114,M,3,11,1
114,M,3,11,0
114,M,3,10,0
114,M,15,10,0
67,M,19.47,10,1
114,M,6,14,0
108,F,4,10,1
67,F,16,10,0
114,F,2,10,1
114,F,2,10,1
114,F,2.5,10,1
32,M,1.62,10,1
114,F,13.7,10,0
114,M,1,15,1
32,M,4,10,0
114,M,2,10,0
114,F,2,10,0
114,F,2,10,0
114,F,2,10,0
114,F,2,10,0
114,M,2,10,0
114,M,2,10,0
114,M,2,10,0
114,M,2,10,0
114,F,14,10,0
45,F,19,10,0
114,M,17.8,10,1
114,M,5.7,10,1
114,M,6,10,1
38,M,4,10,1
114,M,3.25,10,0
114,F,3.26,10,0
114,F,3.14,10,0
114,F,2.8,11,0
114,M,3.2,11,0
114,M,4.5,11,0
114,M,14,11,0
114,F,11,11,0
114,F,17.5,11,0
114,M,4,11,0
114,M,3.7,11,0
114,F,2.7,11,0
114,M,3.8,11,0
114,F,17.9,11,0
114,M,1.5,11,1
114,M,1.5,11,1
114,M,1.5,11,0
114,F,7.9,11,0
114,F,2.2,11,0
114,F,2.1,11,0
114,F,2.5,11,0
114,M,2.5,11,0
114,F,14,11,0
114,F,6.5,11,0
114,F,6.4,11,0
114,F,14,11,0
114,M,14,11,0
114,F,3,11,0
114,F,4,11,0
114,M,6,11,0
114,M,3,11,0
114,F,1.5,11,1
114,M,1.5,11,1
114,F,1.5,11,1
114,M,1.5,11,1
114,F,1.5,11,1
114,M,1.5,11,1
114,F,1.5,11,1
67,F,15,11,0
114,M,1,11,1
114,M,3.5,11,1
114,M,4,11,1
114,F,1.3,11,0
114,M,6,11,1
128,M,5,11,1
114,M,4,11,0
114,F,4,11,0
114,F,2,7,0
114,F,3,7,0
114,M,10,7,1
114,F,5,7,1
114,F,8,11,1
114,M,12,11,1
114,F,4,11,1
#N/A,F,6,11,0
114,F,7,11,0
101,F,2.7,11,1
114,M,25,11,1
50,F,8.4,11,0
54,F,36,11,1
114,M,6.9,11,0
118,F,45,11,1
114,M,18,11,1
114,Q,15,11,0
101,M,5,11,1
114,F,4,11,0
114,M,5,11,0
114,M,5,11,0
114,F,5,11,0
114,M,5,11,0
114,M,5,11,0
114,F,3.21,11,0
32,F,4,11,1
114,M,3.5,11,0
114,M,1.7,11,1
114,M,3,11,1
128,M,5,11,0
114,F,11.7,11,0
114,F,9.4,11,0
114,F,16,11,0
27,M,11.5,11,1
114,M,6,8,0
114,M,10,8,0
114,M,1,8,0
114,F,1,8,1
114,F,1,8,0
114,M,2,8,0
114,M,2,8,1
67,F,13,12,1
72,M,4,9,1
114,M,3,9,1
114,M,4,9,0
114,M,4,9,1
114,F,6,9,0
114,F,2,9,1
32,M,3.6,7,1
114,M,4.8,7,1
114,F,5.5,12,1
72,M,3,12,1
67,M,26,12,0
114,M,2,12,0
72,F,3,12,1
67,F,20,14,1
114,F,2,14,0
114,F,10,10,0
114,M,10,10,0
114,M,7,10,0
114,M,24,10,0
74,F,9.8,10,1
114,M,2.2,10,1
114,F,1.7,10,1
114,F,4.6,10,1
72,M,5.6,10,0
113,M,5.4,10,1
114,M,10,7,1
114,F,7,7,1
114,F,7,7,1
50,M,5,7,1
114,M,25,10,1
114,F,2,10,0
114,F,2,10,0
114,F,2,10,0
114,F,15,10,0
114,F,1,10,1
114,M,1,10,1
114,M,5,10,1
114,F,3.5,10,0
114,M,1.5,10,0
67,F,4,10,1
50,F,12,10,1
114,M,1,10,0
114,F,1,10,0
114,F,4,10,0
114,M,14,10,0
114,F,8,10,0
114,M,4,10,1
114,M,5,10,0
114,F,5.4,10,0
114,F,5.5,10,1
114,M,5.2,10,1
114,F,7,10,0
114,F,15,10,0
114,F,3,10,0
114,F,2,10,1
114,F,6,10,1
114,M,7,10,1
114,F,7,10,1
114,F,1,10,1
114,M,1,10,1
114,F,0.15,10,1
114,M,0.15,10,1
114,M,0.15,10,1
100,F,14,10,1
89,M,4,7,1
114,M,4,10,1
114,F,15,10,0
72,F,3.5,7,1
114,F,1.6,7,1
114,F,0.16,7,1
114,M,0.16,7,1
114,M,1.6,7,1
114,F,0.16,7,1
114,F,0.16,7,1
114,F,6,7,1
38,M,5,9,1
114,M,7,9,0
114,M,25,9,0
114,M,20,9,0
114,F,6,9,0
114,F,3,10,1
114,F,6,10,0
103,M,8,10,1
114,M,15,10,1
114,F,6,10,0
123,F,5,10,1
114,M,2.5,10,1
114,M,2.5,10,1
114,M,2.5,10,1
114,F,2.5,10,0
114,F,7.5,10,1
114,M,35,10,1
114,M,10,7,0
103,M,25,10,1
114,F,3,10,0
114,F,1,10,1
114,M,11,10,0
114,M,11.5,10,0
114,F,5,10,1
114,M,13,10,0
114,M,17.5,10,0
114,M,4.5,10,1
128,F,6.2,10,1
114,M,20,10,0
103,F,20,10,1
114,F,7.5,10,1
114,M,4.5,10,0
114,M,6.5,10,0
114,M,22.3,10,0
128,F,3,10,1
89,F,3.1,10,1
114,M,8,10,1
114,F,4,10,0
114,F,0.8,10,0
114,F,0.8,10,0
114,M,0.6,10,0
114,M,0.9,10,0
114,M,0.6,10,0
114,M,0.7,10,0
114,F,1,10,1
114,F,1,10,0
114,M,1.4,10,0
114,F,1.4,10,0
114,F,1.3,10,0
114,F,6.6,10,1
114,M,0.7,10,0
114,F,4.2,10,0
124,M,5.3,10,0
72,M,3.8,10,1
114,M,15.4,7,0
69,F,4.2,10,1
114,F,4,10,0
114,F,4.5,10,0
72,M,4,10,1
114,F,20,10,1
205,F,8,10,1
114,F,12.5,10,1
114,F,1.3,10,1
72,M,3,10,1
72,M,4.5,10,1
114,M,1.3,10,1
114,M,15,10,1
114,M,9,10,1
72,F,3,10,1
114,F,3.5,10,1
114,M,7.3,10,0
101,F,4,10,1
114,F,12,12,0
114,M,7.24,10,0
114,F,2,10,0
114,M,4,10,0
72,F,1.5,10,1
114,F,5,7,0
114,F,5,7,0
114,F,5,6,0
114,F,2,12,0
124,M,7,10,1
114,F,3.4,10,0
114,M,1.8,10,1
114,M,2.5,10,1
108,F,8.7,10,1
128,M,4,10,1
114,M,5,15,0
114,F,1.5,10,1
114,M,10.2,7,0
67,F,20,11,0
114,F,12,11,0
72,F,2.4,11,1
87,F,4.5,12,1
67,M,17,10,0
114,F,2.6,10,0
114,F,11.5,10,0
114,M,14,10,0
114,F,8,10,0
114,F,10.5,10,0
114,F,11,10,0
114,F,18.2,10,0
114,M,5,10,0
114,M,5.8,10,0
114,F,4.2,10,0
114,F,2.3,10,0
114,F,2.9,10,0
114,F,2.5,10,0
114,F,1.6,10,0
114,M,1.6,10,0
114,M,1.7,10,0
114,F,16,10,0
114,F,11,10,0
114,F,13.7,10,0
114,M,15.2,10,0
114,M,9,10,0
114,F,10,10,0
114,M,21,10,0
114,F,9,10,0
114,M,9,10,0
114,M,15,10,0
89,M,3,10,1
114,M,16.3,10,0
114,F,12.6,10,0
114,M,12,10,0
114,M,3.2,10,0
114,M,11,10,1
114,M,13.3,10,0
114,M,19,10,1
114,M,1.4,9,1
114,M,7,10,1
54,Q,15,10,0
114,F,7,10,0
114,F,8,10,0
114,F,4,9,0
114,M,1,9,0
114,M,1,9,0
114,F,1,9,0
114,F,1,9,0
114,F,6,9,0
114,M,4,14,0
114,M,4,14,0
114,M,7,14,0
114,F,4,14,0
114,F,5.1,10,1
128,F,2.5,10,1
114,M,6,10,0
113,F,2.5,10,1
122,F,22,10,1
122,M,32,10,1
125,M,2,7,1
114,M,3,7,0
114,F,3,10,1
114,M,20,10,0
124,M,6.7,10,1
67,M,11,10,1
69,F,28,10,1
114,M,11.5,10,0
114,M,5,10,0
114,F,3.2,10,0
114,F,2.7,10,0
114,F,2,9,1
114,F,5,9,0
114,F,8,9,0
114,M,10,9,0
128,M,7,9,1
114,F,16.8,10,0
114,M,13.9,10,0
114,F,2.2,10,1
124,M,9.2,10,0
72,M,3.9,10,1
72,M,2.7,7,1
22,M,8,10,0
113,F,4,10,0
114,M,1,10,1
114,M,1,10,1
114,M,1,10,1
114,M,1,10,1
114,M,1,10,1
114,F,1,10,1
114,M,5.5,10,1
114,M,8.6,10,0
114,F,18.45,10,0
114,M,13.45,10,0
114,F,2.3,10,1
114,M,2.5,10,1
114,F,2.5,10,0
114,M,17,10,0
114,M,8.2,10,0
114,F,16.8,10,0
114,M,3.8,10,0
114,F,3.5,10,1
114,F,4,10,0
114,M,8.7,10,0
114,M,20,10,0
114,F,5.7,10,1
114,Q,4,10,0
114,F,4,10,0
114,F,4,10,0
89,Q,3,10,0
67,F,15,10,0
114,F,6,14,0
114,F,12,14,0
114,F,3,14,0
114,F,3,14,0
69,M,28,10,1
114,M,8,10,1
114,F,2.4,10,1
87,F,6,10,1
114,F,4.1,10,0
114,F,1.66,10,1
128,M,4,10,1
72,M,1.8,10,1
67,M,25,7,1
114,M,3,7,1
114,F,6,10,0
114,F,6,10,0
114,M,10,10,0
114,F,6,10,0
114,F,4,10,0
27,F,9.5,10,1
114,M,1.3,10,1
114,M,1.8,10,1
114,M,5,10,1
108,F,5.5,10,1
114,M,5,10,0
114,M,15,10,0
114,F,3,10,0
114,M,3,10,0
114,F,3,10,0
114,F,4,10,0
114,F,5,10,0
108,M,7,10,0
128,M,8,10,0
114,F,5,10,0
78,M,3,10,1
114,F,3,10,0
114,M,8,10,0
114,F,7,10,0
114,F,7,10,0
114,M,7,10,0
114,F,5,10,0
114,M,5,10,0
114,F,5,10,0
67,M,35,10,0
114,F,5.2,10,0
114,F,1.5,10,1
90,M,11,10,1
114,F,6,10,0
1,F,25,10,1
114,M,2,10,1
114,F,7,10,0
114,M,20,10,0
114,F,3.5,10,1
114,M,3.5,10,1
114,F,3.5,10,1
114,F,3,10,1
114,F,3,10,1
114,M,3,10,1
114,M,2.5,10,1
114,F,2.5,10,1
20,F,16,10,1
128,M,4,10,1
128,M,4,10,1
114,F,4,9,0
114,F,12,9,1
67,M,1,10,1
67,M,1,10,1
67,M,1,10,1
67,M,1,10,1
67,F,1,10,1
67,F,1,10,1
67,F,1,10,1
128,M,6,7,0
114,M,0.5,7,0
114,F,14,10,0
114,F,7,10,0
67,F,18,10,0
114,M,1.16,10,1
114,M,4.9,10,1
114,M,0.5,10,0
114,F,6.4,7,0
114,F,10,10,0
114,F,2,10,0
114,M,2,10,0
114,F,3,10,0
114,F,2,10,1
123,M,7,10,1
124,F,8,8,0
123,M,9,8,0
32,M,2,10,1
114,F,4,10,0
72,F,4,10,0
114,M,3,10,0
114,F,7,10,0
114,M,7,10,0
114,M,6.5,10,0
114,F,5,10,1
114,M,1,10,1
114,M,1,10,1
122,M,25.5,7,0
114,Q,6,10,0
114,M,6,10,1
114,F,3,10,0
103,F,20,10,1
67,M,16,10,1
114,M,28,10,0
114,F,16.65,9,0
114,M,2.77,9,0
114,M,2.76,9,0
114,F,2.75,9,0
114,F,6.78,9,0
114,F,12.83,9,0
67,M,22.1,10,1
114,F,3.3,10,1
87,F,5.5,10,1
114,F,6,14,1
114,F,2,10,0
114,F,18,10,0
114,M,9.8,10,0
114,F,13,10,0
114,M,20,10,0
114,F,1.6,10,0
114,F,1.5,10,0
114,M,1.5,10,0
114,M,1.4,10,0
114,M,1.2,10,0
114,F,1.3,10,0
114,F,1,10,0
114,F,0.8,10,0
114,M,1,10,0
114,M,0.8,10,1
128,F,4.5,10,1
114,M,15.7,10,0
114,F,8.1,10,0
126,F,15,14,0
114,M,25,14,0
72,M,4.2,10,1
72,M,4,10,1
103,M,25,10,1
113,M,4,10,0
101,F,4.9,10,1
105,F,15,10,1
128,M,7,10,0
114,F,2.6,10,1
114,M,2.5,10,1
114,F,7.2,10,1
114,F,16,10,1
72,F,4,10,1
114,F,3,10,1
72,F,3.3,10,1
72,M,3.3,10,1
128,F,4.1,10,1
114,M,3.5,10,1
67,M,20,10,1
128,M,4.5,10,0
114,F,7,10,0
114,F,7,10,0
114,F,7,10,0
114,M,7,10,0
114,F,5,10,0
114,F,15,10,0
114,M,5,10,0
114,M,5,10,0
114,M,5,10,0
114,F,4,12,0
114,F,5,12,0
80,F,6,12,0
89,F,3,12,1
72,M,2,12,0
114,F,2.7,10,0
67,F,22,10,0
72,M,3.3,10,1
114,F,20,10,0
119,F,20,10,1
119,M,25,10,1
119,M,20,10,1
114,M,15,10,1
114,F,4,10,0
114,F,4,10,0
114,F,8,10,0
114,M,10,10,0
114,M,4,10,0
124,M,5,9,1
114,F,3,10,0
114,F,1.3,10,1
67,F,20,10,0
128,M,3,10,1
67,F,11.81,10,0
114,F,2.66,10,1
124,F,5,10,0
87,F,4.5,10,1
114,F,7,10,1
72,F,2.5,10,0
69,F,50,10,1
67,F,18,10,1
114,F,5,10,0
114,F,12.55,10,0
114,F,14.25,10,0
114,F,1.5,10,0
114,F,2,10,0
114,F,2.6,10,1
72,M,3.6,10,0
72,F,2.1,10,0
114,M,1.7,10,1
146,M,20,10,0
114,F,3,10,0
38,F,5,10,1
128,M,3,10,0
114,M,4,10,0
114,M,15,10,0
103,M,10,10,0
72,M,3,10,1
203,M,4,10,1
203,F,22.7,10,0
114,F,4,10,0
114,M,13,10,0
114,F,5,10,0
146,M,23,10,1
114,F,11.5,10,0
114,M,20,10,0
38,F,4.8,10,1
18,M,2.1,10,1
72,F,2.5,10,1
72,M,3.6,10,1
114,F,11.2,11,0
114,M,16.2,11,0
114,M,21,10,0
128,F,4,10,1
114,M,7,10,0
114,F,3,10,1
114,M,10,10,0
67,F,10,10,0
114,M,8,10,0
114,M,8,10,0
67,M,13,10,1
114,M,8,10,0
114,M,5,9,0
34,M,20,9,0
114,M,6.5,10,0
72,M,3.4,10,1
128,M,6.8,7,0
72,M,5,8,1
101,F,2.5,10,1
124,F,9.8,10,1
114,M,15,10,0
114,F,15,10,0
114,F,4,10,0
114,F,2.5,10,1
89,F,5,10,0
114,M,4.6,10,0
114,F,13.1,10,0
114,M,5.2,10,1
128,M,1,10,1
123,F,5,10,0
32,F,0.5,10,1
114,F,2,10,1
22,M,8,10,0
108,F,7.3,10,1
114,M,5,10,0
114,F,2.2,10,1
114,F,5.4,10,1
114,F,4.6,10,0
114,M,2.2,10,0
72,M,2.9,10,0
114,F,15,10,1
128,F,4,10,1
128,M,6,10,1
128,M,3,10,1
89,M,3,10,1
77,F,4,9,0
67,M,17,9,1
114,F,15,9,0
119,F,15,10,1
119,F,15,10,1
119,F,15,10,0
119,M,15,10,1
119,M,15,10,1
114,M,3,10,1
114,F,5,10,1
128,F,4,9,0
114,F,8,9,1
126,F,25,9,1
113,F,2.5,9,0
72,F,4,9,1
67,F,17,9,0
114,F,7.1,9,0
124,F,4,10,1
114,F,5,10,0
128,M,4,9,0
124,F,6,9,0
101,M,5,9,1
114,F,13.5,10,0
67,F,30,9,0
50,M,10.5,10,1
101,M,4.9,12,0
118,M,50,12,1
114,F,10,12,0
114,M,8.1,10,0
114,M,7,10,0
114,M,4,10,1
128,F,4.2,9,1
32,M,0.4,9,1
72,F,4,9,1
128,F,3.3,9,1
128,M,3.3,9,1
114,M,9.2,9,0
128,M,4.8,10,1
114,F,3.4,10,0
22,F,7,10,1
89,F,2,10,1
38,M,2.5,10,1
90,M,5,10,1
67,F,2.2,10,1
114,F,14,10,0
114,F,6,10,0
128,M,7,10,0
114,F,1.5,10,0
54,M,6,10,1
69,F,32,10,1
69,F,34,10,1
69,M,48,10,1
69,M,45,10,1
114,M,13,10,0
69,M,43,10,1
67,M,25,10,0
72,F,2,10,1
72,F,3,10,1
114,F,2.2,10,0
124,M,3.8,10,1
114,F,2.2,10,0
114,F,2.2,10,0
114,F,2.2,10,1
114,F,2.5,10,0
114,M,12.3,10,0
114,F,11.3,10,0
54,F,27,10,0
114,M,7.4,10,0
114,M,4.2,10,1
114,F,9,10,0
114,F,10.4,10,0
114,M,17.5,10,0
114,F,9.8,10,0
114,M,12,10,1
89,F,2.5,10,1
114,M,10.6,10,0
114,F,4.9,10,1
114,F,5.1,10,0
114,M,4.9,10,1
114,M,3.5,10,0
114,M,4.4,10,0
114,M,4.2,10,1
114,M,15.6,10,0
114,M,2.2,10,0
114,F,10,10,1
20,M,8,10,1
114,M,3.6,10,0
114,M,10.2,10,0
114,F,12.5,10,0
114,F,15,10,0
114,M,7,10,1
114,M,5,10,0
114,M,6,10,0
114,M,8,15,1
114,M,5,15,0
114,F,6,10,0
114,M,6,10,0
77,F,4.5,10,1
128,F,4.5,10,1
114,F,1.5,10,1
114,F,1.5,10,1
114,F,8,10,1
67,M,18,10,1
133,F,30,10,1
114,M,25,10,0
114,F,4,10,1
114,M,5,10,0
18,M,8,10,1
114,F,3,10,0
114,F,7,14,0
#N/A,Q,7,14,0
69,F,31,10,1
69,F,28,10,1
54,F,38,10,1
69,F,40,10,0
164,F,18,10,1
114,F,17,10,0
164,M,28,10,1
164,F,28,10,0
27,F,17.9,10,1
114,M,4.7,10,0
114,F,4.2,10,0
114,M,5.3,10,0
114,F,4.3,10,0
114,M,3.6,10,0
114,M,6.4,10,0
114,F,4.9,10,0
114,M,5.3,10,0
114,M,1.5,10,1
114,M,1.5,10,1
114,F,1.5,10,1
114,F,1.5,10,1
114,F,1.5,10,1
114,F,5.5,10,0
114,F,4,10,1
114,M,10,10,0
114,M,1,10,1
114,M,20,10,0
101,M,6,10,1
114,F,7,10,0
67,M,18,10,0
114,F,11.8,21,0
72,F,2.8,10,0
114,F,4,10,1
114,M,2,10,1
114,F,1.5,10,1
114,F,1.5,10,1
89,M,4,10,1
114,F,10,10,0
114,F,3,10,1
114,F,3,9,1
114,M,3,9,1
114,F,21,10,1
114,F,8,10,0
114,F,9,10,0
114,M,10,10,0
101,M,8,10,0
114,M,2,9,0
114,M,2,9,0
114,M,2,9,0
114,F,2,9,0
67,F,1,9,1
114,F,0.7,9,1
72,M,4,10,1
114,M,36,10,1
18,M,2.9,10,1
114,M,11,10,0
114,F,9.6,10,1
114,M,9,10,0
128,F,1.5,10,1
77,M,7,10,0
128,M,3,10,1
87,F,2.9,10,0
114,F,11.4,10,0
114,F,7.8,10,0
114,M,5,10,0
114,M,5,10,0
114,F,5,10,0
119,M,20,10,1
119,F,20,10,1
119,F,15,10,0
119,M,20,10,1
119,F,20,10,1
114,M,4,10,0
114,M,28,10,1
114,F,6,10,1
114,F,3,10,1
114,F,1,10,0
114,F,1,10,0
114,F,1,10,0
114,M,1,10,0
114,M,1,10,0
114,M,1,10,0
114,M,1,10,0
114,M,1,10,0
69,M,15,10,1
114,F,8,7,1
114,M,15,10,1
128,M,2,10,1
114,M,4,10,0
114,F,1,10,0
114,F,1,10,0
114,F,1,10,0
114,F,1,10,0
114,F,7,10,0
114,M,5,10,0
114,F,1.5,10,0
114,M,1.5,10,0
114,F,10,10,0
114,M,9.4,10,1
114,F,26,10,1
114,M,14,10,0
114,F,10,10,0
114,F,12,10,0
114,M,11,10,0
114,M,7,10,0
114,M,20,10,0
114,F,25,10,0
114,M,25,10,0
114,F,2,10,1
114,F,2,10,1
114,M,2,10,1
114,M,2,10,1
114,M,2,10,1
114,F,8,10,1
114,M,6.6,10,0
114,F,2.6,10,1
72,M,4.7,10,0
114,F,12,10,0
114,M,8,7,0
67,F,2.5,10,0
114,F,2,10,1
114,F,6,10,0
114,F,15,10,0
114,M,5,10,1
114,M,4,10,1
114,F,4,10,1
124,M,5,10,1
67,F,3,10,1
114,F,10,10,1
114,F,2,10,0
114,M,7,10,0
114,M,7,10,1
114,F,5,14,0
114,F,8,10,0
128,M,5.5,10,1
114,M,6,10,1
114,M,10,10,1
67,M,10,10,0
89,F,2,10,1
114,F,3,10,1
128,M,4.5,10,1
128,F,5,10,1
122,F,18.85,10,1
114,F,2.58,10,0
114,F,2.57,10,0
114,F,2.56,10,0
114,M,2.38,10,0
114,M,19,10,1
114,F,19,10,1
69,F,18,10,1
114,F,16,10,0
114,M,20,10,0
114,M,17,10,1
114,M,15,10,1
114,F,9,10,0
114,F,16.82,10,0
114,M,3.36,10,0
114,M,3.36,10,0
114,F,3.25,10,0
114,F,3.24,10,0
114,F,3.23,10,0
114,F,3.22,10,0
114,F,6,10,0
114,M,3,10,0
114,M,3,10,0
